hsk,word,radicals,examples,strokeCount
5,政,正攵,政治 政府 政策 行政 财政 政权,9
5,咐,口付,吩咐 嘱咐,8
5,遗,辶贵,遗憾 遗失 遗传 遗产 遗留,12
5,牵,大冖牛,牵扯 牵制 牵,9
5,敌,舌攵,敌人 敌视,10
5,敏,每攵,过敏 敏感 敏捷 敏锐 灵敏,11
5,催,亻崔,催,13
5,救,求攵,救护车 救 挽救 救济 抢救 补救,11
5,傻,亻囟八夂,傻,13
5,遵,辶尊,遵守 遵循,15
5,依,亻衣,依然 依旧 依据 依赖 依靠 依托,8
5,敬,苟攵,尊敬 崇敬 恭敬 敬礼 敬业,12
5,涂,氵余,糊涂 涂抹,10
5,避,辶辟,避免 逃避 回避,16
5,荐,艹存,推荐,9
5,繁,敏糸,繁荣 繁体字 繁华 频繁 繁殖 繁忙,17
5,荣,艹冖木,繁荣 欣欣向荣 荣誉 光荣 荣幸 虚荣,9
5,塔,土荅,塔,12
5,椒,木叔,辣椒,12
5,斗,十,奋斗 战斗 斗争 泰斗 搏斗,4
5,斜,余斗,斜 倾斜,11
5,蜂,虫夆,蜜蜂,13
5,憾,忄感,遗憾,16
5,蜜,宓虫,蜜蜂,14
5,岸,山厂干,岸,8
5,蜡,虫昔,蜡烛,14
5,咨,次口,咨询,9
5,登,癶豆,登机牌 登记 登录 登陆 刊登 攀登,12
5,咬,口交,咬,9
5,皂,白七,肥皂,7
5,皇,白王,皇帝 皇后,9
5,哈,口合,哈,9
5,犯,犭㔾,犯 冒犯 罪犯 触犯 侵犯,5
5,侵,亻彐冖又,侵略 侵犯,9
5,转,车专,转 转变 转告 转折 转移 旋转 转让 扭转 周转 转达,8
5,轮,车仑,轮流 轮 轮胎 轮廓 轮船,8
5,立,亠丷一,立即 独立 建立 立刻 成立 立交桥 立场 设立 树立 创立 孤立 中立 立体 立方 确立 对立 立足,5
5,状,丬犬,状态 状况 形状 症状 现状,7
5,犹,犭尤,犹豫 犹如,7
5,促,亻足,促进 促使 督促 短促 仓促,9
5,涨,氵张,涨 高涨,10
5,钓,钅勺,钓,8
5,载,哉车,下载 记载,10
5,狂,犭王,疯狂 狂,7
5,俊,亻夋,英俊,9
5,辅,车甫,辅导 相辅相成 辅助,11
5,液,氵夜,液体,11
5,辈,非车,一辈子 长辈 辈,12
5,俗,亻谷,风俗 习俗 通俗 庸俗 俗话,9
5,蝴,虫胡,蝴蝶,14
5,蝶,虫枼,蝴蝶,14
5,哲,折口,哲学,10
5,辑,车咠,编辑 逻辑,13
5,订,讠丁,预订,4
5,竹,,竹子 烟花爆竹,6
5,辞,舌辛,辞职 推辞 致辞 告辞,13
5,狡,犭交,狡猾,9
5,训,讠川,培训 训练 教训,5
5,讯,讠卂,通讯,5
5,融,鬲虫,金融 融化 融洽,16
5,郊,交阝,郊区,8
5,施,方㐌,措施 设施 实施 施展 施加,9
5,独,犭虫,独立 独特 单独 得天独厚 孤独 唯独 独裁,9
5,俱,亻具,俱乐部 与日俱增,10
5,讽,讠风,讽刺,6
5,设,讠殳,设计 设备 建设 假设 设施 想方设法 设置 设立 设想,6
5,淡,氵炎,清淡 冷淡 淡 淡水 淡季,11
5,狼,犭良,狼吞虎咽 狼狈,10
5,诊,讠㐱,诊断 急诊,7
5,诗,讠寺,诗,8
5,纯,纟屯,单纯 纯粹 纯洁,7
5,旦,日一,一旦 元旦,5
5,纲,纟冈,提纲 纲领,7
5,询,讠旬,咨询 询问,8
5,旬,勹日,中旬,6
5,纷,纟分,纷纷 纠纷,7
5,顶,丁页,顶,8
5,壁,辟土,隔壁 悬崖峭壁,16
5,项,工页,项目 项链 项 事项,9
5,线,纟戋,占线 光线 线索 视线,8
5,领,令页,系领带 本领 领导 领域 领带 领事馆 领袖 率领 领先 带领 领土 占领 领悟 领会 纲领,11
5,绕,纟尧,围绕 绕 缠绕,9
5,频,步页,频道 视频 频繁 频率,13
5,颗,果页,颗,14
5,统,纟充,系统 传统 统一 总统 统筹兼顾 统计 统治 统统,9
5,盆,分皿,盆子 盆 盆地,9
5,兄,口儿,兄弟,5
5,充,亠允,充电器 充满 充分 补充 充足 充实 扩充 冒充 充当 充沛,6
5,益,水皿,利益 精益求精 收益 日益 效益,10
5,绪,纟者,情绪,11
5,盖,羊皿,盖 覆盖 掩盖 盖章 膝盖,11
5,壶,士冖业,壶,10
5,兔,免丶,兔子,8
5,绳,纟黾,绳子,11
5,维,纟隹,维修 维生素 思维 维护 维持 纤维,11
5,辩,辛讠辛,辩论 辩证 辩解 辩护 答辩,16
5,模,木莫,规模 模特 模仿 模糊 模式 模型 模样 模范,14
5,绸,纟周,丝绸,11
5,铃,钅令,铃,10
5,综,纟宗,综合,11
5,横,木黄,横 纵横,15
5,戒,戈廾,戒指 戒 戒备,7
5,战,占戈,作战 战争 挑战 战略 战斗 战役 战术,9
5,兵,丘八,士兵,7
5,铜,钅同,铜,11
5,盼,目分,盼望,9
5,迅,辶卂,迅速,6
5,盾,厂十目,矛盾,9
5,唉,口矣,唉,10
5,返,辶反,往返,7
5,册,冂冂一,注册 册,5
5,违,辶韦,违反 违背,7
5,扇,户羽,扇子,10
5,链,钅连,项链,12
5,橡,木象,橡皮,15
5,军,冖车,军事 冠军 军队 将军 季军 亚军,6
5,迫,辶白,迫切 迫不及待 迫害 压迫 强迫 逼迫 紧迫,8
5,述,辶术,叙述 陈述 阐述,8
5,托,扌乇,摩托车 依托 拜托 寄托 委托 衬托 托运,6
5,迷,辶米,迷路 球迷 迷惑 迷人 昏迷 着迷 迷信,9
5,迹,辶亦,名胜古迹 奇迹 事迹 痕迹 迹象 踪迹,9
5,耽,耳冘,耽误,10
5,唯,口隹,唯一 唯独,11
5,追,辶丿㠯,追求 追 追究 追悼,9
5,执,扌丸,执照 执着 执行 固执,6
5,扶,扌夫,扶,7
5,聚,取乑,聚会 聚精会神 凝聚,14
5,献,南犬,贡献 文献 奉献,13
5,承,了三,承认 承担 承受 承诺 继承 承包 承办,8
5,抄,扌少,抄,7
5,筑,⺮巩,建筑,12
5,猾,犭骨,狡猾,12
5,策,⺮朿,策略 政策 策划 对策 决策 鞭策,12
5,抓,扌爪,抓紧 抓,7
5,投,扌殳,投资 投入 投篮 投票 投诉 投机 投掷 投降,7
5,抖,扌斗,发抖 颤抖,7
5,抗,扌亢,对抗 反抗 抵抗 抗议,7
5,谓,讠胃,无所谓 所谓,11
5,飘,票风,飘 飘扬,15
5,谜,讠迷,谜语,11
5,肃,肀,严肃,8
5,肌,⺼几,肌肉,6
5,谦,讠兼,谦虚 谦逊,12
5,谨,讠堇,谨慎,13
5,善,羊丷一口,善于 改善 完善 善良 慈善 妥善,12
5,配,酉己,配合 分配 配偶 搭配 配备 支配 配套,10
5,喊,口咸,喊,12
5,显,日业,显示 显然 显得 明显 显著,9
5,营,艹冖吕,夏令营 经营 营养 营业,11
5,夕,勹丶,除夕 夕阳,3
5,冠,冖元寸,冠军,9
5,缓,纟爰,缓解 刻不容缓 迟缓 缓和,12
5,夜,亠亻夕,半夜 熬夜 夜 昼夜,8
5,编,纟扁,编辑 编织,12
5,豆,一口丷一,土豆 豆腐,7
5,缘,纟彖,缘故 边缘,12
5,晒,日西,晒,10
5,晕,日军,晕,10
5,眉,尸目,眉毛,9
5,率,亠幺十,效率 汇率 坦率 率领 频率 草率,11
5,冲,冫中,冲 冲突 冲击 冲动,6
5,玉,王丶,玉米 玉,5
5,落,艹洛,降落 低落 落后 丢三落四 堕落 角落 落实 冷落 落成,12
5,王,一土,王方 王子 国王,4
5,缩,纟宿,缩短 收缩 压缩,14
5,冻,冫东,冻 冻结,7
5,酱,丬夕酉,酱油,13
5,夸,大亏,夸张 夸,6
5,夹,夫丷,夹子 夹杂,6
5,销,钅肖,销售 推销 销毁 报销 撤销 畅销,12
5,锁,钅⺌贝,锁 连锁 封锁,12
5,眠,目民,失眠,10
5,豪,高豕,豪华 自豪 豪迈,14
5,锅,钅呙,锅 涮火锅,12
5,豫,予象,犹豫,15
5,奈,大示,无奈,8
5,醉,酉卒,醉 麻醉 陶醉,15
5,醋,酉昔,醋,15
5,源,氵原,资源 能源 来源 起源 电源 根源 源泉,13
5,智,知日,智慧 智能 明智 智力 智商 机智 理智,12
5,锐,钅兑,敏锐 尖锐,12
5,套,大镸,手套 套 配套 圈套,10
5,凡,几丶,平凡 凡是,3
5,罐,缶雚,罐,23
5,凭,任几,凭 文凭,8
5,罚,罒讠刂,罚款 惩罚,9
5,睁,目争,眼睁睁 睁,11
5,抢,扌仓,抢 抢劫 抢救,7
5,披,扌皮,披,8
5,击,凵,射击 击 攻击 打击 冲击 袭击,5
5,罪,罒非,得罪 受罪 罪犯,13
5,置,罒直,位置 设置 处置 安置 布置,13
5,股,⺼殳,股票 股份 屁股 股东,8
5,妇,女彐,妇女 夫妇 媳妇,6
5,拆,扌斥,拆,8
5,肩,户⺼,肩膀,8
5,拍,扌白,拍,8
5,拐,扌另,拐弯 拐杖,8
5,妙,女少,巧妙 莫名其妙 奇妙 美妙,7
5,肺,⺼巿,肺,8
5,拜,手手,礼拜天 崇拜 拜托 拜访 拜年,9
5,胁,⺼办,威胁,8
5,胃,田⺼,胃口 胃,9
5,胆,⺼旦,胆小鬼 胆怯,9
5,拥,扌用,拥挤 拥抱 拥有 拥护,8
5,喷,口贲,打喷嚏,12
5,拦,扌兰,拦 阻拦,8
5,瞎,目害,瞎,15
5,背,北⺼,死记硬背 背景 后背 背 违背 背诵 背叛,9
5,拳,龹手,太极拳 拳头,10
5,胜,⺼生,名胜古迹 胜利 优胜劣汰 胜负,9
5,巨,匚,艰巨 巨大,4
5,胡,古⺼,胡同 胡说 胡须 胡乱,9
5,嗓,口桑,嗓子,13
5,玻,王皮,玻璃,8
5,餐,歺又食,餐厅 就餐,16
5,巴,巳,尾巴 巴不得 巴结,4
5,衡,行角大,平衡 权衡,16
5,补,衤卜,补充 弥补 补贴 补偿 补救,7
5,胳,⺼各,胳膊,9
5,胶,⺼交,胶水,10
5,胸,⺼匈,胸 胸怀 胸膛,10
5,珍,王人彡,珍惜 珍贵 珍珠 珍稀,9
5,采,爫木,采用 采取 采访 兴高采烈 无精打采 采纳 开采 采集 采购,8
5,滑,氵骨,光滑 滑,12
5,野,里予,视野 田野 野心 野蛮,11
5,威,戌女,威胁 权威 威望 威力 威信 示威 威风,9
5,滚,氵衮,滚 摇滚,13
5,滩,氵难,沙滩,13
5,娘,女良,姑娘 新娘,10
5,妨,女方,妨碍 不妨,7
5,滴,氵啇,滴,14
5,饰,饣巾,装饰 首饰 掩饰,8
5,创,仓刂,创造 创业 创新 创作 创立,6
5,娱,女吴,娱乐,10
5,初,衤刀,初级中学 最初 初级 当初 起初 初步,7
5,娶,取女,娶,11
5,瞧,目焦,瞧,17
5,删,册刂,删除,7
5,翅,支羽,翅膀,10
5,曾,丷日,曾经,12
5,姑,女古,姑娘 姑姑 姑且,8
5,委,禾女,委屈 委员 委托,8
5,刺,朿刂,刺激 讽刺 刺,8
5,馒,饣曼,馒头,14
5,姥,女老,姥姥,9
5,矛,,矛盾,5
5,姻,女因,婚姻,9
5,欠,⺈人,欠,4
5,姿,次女,姿势 姿态,9
5,欣,斤欠,欣赏 欣欣向荣 欣慰,8
5,挑,扌兆,挑战 挑剔 挑衅 挑拨,9
5,矩,矢巨,规矩,9
5,布,巾,公布 宣布 分布 布 发布 布局 颁布 布置 散布 遍布 瀑布 布告,5
5,剪,前刀,剪刀 剪彩,11
5,石,厂口,石头 石油 岩石 钻石 化石,5
5,挡,扌当,挡 遮挡,9
5,挣,扌争,挣 挣扎,9
5,脆,⺼危,干脆 脆弱,10
5,挤,扌齐,拥挤 挤,9
5,款,士示欠,付款 贷款 罚款 条款 款式 款待,12
5,挥,扌军,发挥 指挥 挥 挥霍,9
5,矿,石广,矿泉水 矿产,8
5,振,扌辰,振动 振兴 振奋,10
5,帘,穴巾,窗帘,8
5,歇,曷欠,歇,13
5,帝,立巾,皇帝,9
5,脖,⺼孛,脖子,11
5,嘉,壴加,嘉宾,14
5,闪,门人,闪电 闪烁,5
5,闭,门才,关闭 倒闭 封闭 闭塞,6
5,闯,门马,闯,6
5,灭,一火,毁灭 灭亡 消灭 熄灭,5
5,裁,十戈衣,总裁 裁判 体裁 裁员 制裁 独裁 裁缝,12
5,闲,门木,休闲 空闲 闲话,7
5,装,壮衣,装修 安装 服装 装饰 假装 装 装备 包装 武装 装卸,12
5,灰,火,灰心 灰尘 灰,6
5,席,广廿巾,出席 主席 缺席,10
5,灵,彐火,灵活 灵魂 心灵 灵感 机灵 灵敏,7
5,灾,宀火,灾害 灾难,7
5,劝,又力,劝,4
5,武,一弋止,武术 武侠 武器 武装,8
5,裔,衣冏,华裔,13
5,捐,扌肙,捐,10
5,歪,不正,歪 歪曲,9
5,幅,巾畐,幅 幅度,12
5,损,扌员,损失 损坏 亏损,10
5,嘱,口属,嘱咐 叮嘱,15
5,捡,扌佥,捡,10
5,炒,火少,炒,8
5,幕,莫巾,开幕式 字幕 屏幕 内幕,13
5,腐,广付肉,豆腐 腐败 腐蚀 腐朽 腐烂,14
5,裹,衣果,包裹,14
5,殊,歹朱,特殊 悬殊,10
5,残,歹戋,残酷 残忍 残留 摧残 残疾,9
5,漏,氵屚,漏 走漏,14
5,籍,⺮耤,国籍 书籍 籍贯,20
5,漠,氵莫,沙漠,13
5,腰,⺼要,腰,13
5,幻,幺,幻想,4
5,幼,幺力,幼儿园 幼稚,5
5,器,口口犬口口,充电器 机器 乐器 器材 武器 器官 容器 仪器,16
5,朝,龺月,朝 朝气蓬勃 朝代,12
5,庆,广大,国庆节 庆祝,6
5,贝,冂人,宝贝 贝壳,4
5,膀,⺼旁,翅膀 肩膀,14
5,木,十八,木头 麻木,4
5,贡,工贝,贡献,7
5,财,贝才,财产 财富 财务 发财 财政,7
5,未,一木,未来 未必 未免,5
5,膊,⺼尃,胳膊,14
5,账,贝长,账户 结账,8
5,库,广车,车库 库 仓库,7
5,庙,广由,寺庙,8
5,类,米大,人类 类型 种类 类似,9
5,朴,木卜,朴素 朴实,6
5,府,广付,政府,8
5,废,广发,废话 废 半途而废 废寝忘食 废墟 废除 作废,8
5,贴,贝占,粘贴 体贴 补贴,9
5,贷,代贝,贷款,9
5,贸,卯贝,贸易,9
5,嚏,口疐,打喷嚏,16
5,杀,乂木,自杀 杀 抹杀,6
5,权,木又,权利 权力 权威 政权 权衡 主权,6
5,劣,少力,恶劣 优胜劣汰,6
5,蔬,艹疏,蔬菜,15
5,粒,米立,粒,11
5,驶,马史,驾驶,8
5,嫁,女家,嫁,13
5,粘,米占,粘贴,11
5,璃,王离,玻璃,12
5,驾,加马,驾驶 劳驾,8
5,赏,尚贝,欣赏 奖赏,12
5,劲,力,使劲儿 干劲,7
5,劳,艹冖力,劳动 疲劳 劳驾 勤劳 功劳 操劳,7
5,砍,石欠,砍 砍伐,9
5,骂,口口马,骂,9
5,赔,贝咅,赔偿,12
5,势,执力,优势 趋势 姿势 形势 势力 势必 手势 地势 气势 声势,8
5,赞,兟贝,赞成 赞美 称赞 赞助 赞叹,16
5,炭,山灰,煤炭,9
5,炮,火包,鞭炮,9
5,嫩,女敕,嫩,14
5,炸,火乍,油炸 爆炸,9
6,赴,走卜,全力以赴,9
6,阐,门单,阐述,11
6,阔,门活,广阔 开阔 辽阔,12
6,砸,石匝,砸,10
6,烁,火乐,闪烁,9
6,枉,木王,冤枉,8
6,殴,区殳,殴打,8
6,蕴,艹缊,蕴藏,15
6,掠,扌京,掠夺,11
6,探,扌木,侦探 探索 探讨 探测 探望 勘探 探听,11
6,殿,尸共殳,宫殿,13
6,掩,扌奄,掩盖 掩饰 掩护,11
6,烘,火共,烘,10
6,枚,木攵,枚,8
6,枝,木支,枝干 枝,8
6,毁,臼工殳,毁灭 销毁,13
6,毅,豙殳,毅力 毅然,15
6,勾,勹厶,勾结,4
6,勿,勹丿丿,勿,4
6,掰,手分手,掰,12
6,掷,扌郑,投掷,11
6,陈,阝东,新陈代谢 陈述 陈旧 陈列,7
6,膨,⺼彭,通货膨胀,16
6,揉,扌柔,揉,12
6,陋,阝乚丙,丑陋 简陋,8
6,烹,亨灬,烹饪,11
6,揍,扌奏,揍,12
6,庸,广彐用,平庸 庸俗,11
6,粥,弓米弓,粥,12
6,廉,广兼,物美价廉 廉洁,13
6,陡,阝走,陡峭,9
6,廊,广郎,走廊,11
6,臂,辟⺼,臂,17
6,碌,石录,忙碌,12
6,嚼,口爵,咀嚼,20
6,廓,广郭,轮廓,11
6,揭,扌曷,揭露,12
6,粹,米卒,纯粹,14
6,碑,石卑,里程碑,13
6,陵,阝夌,丘陵,10
6,陶,阝匋,陶瓷 陶醉 熏陶,10
6,陷,阝臽,陷阱 缺陷 陷入 陷害 诬陷,10
6,援,扌爰,支援,12
6,隆,阝夂一生,隆重 兴隆,11
6,臣,匚丨丨,大臣,6
6,隐,阝急,隐私 隐瞒 隐患 隐约 隐蔽,11
6,隘,阝益,狭隘,12
6,隙,阝小日小,空隙,12
6,障,阝章,保障 障碍 故障 屏障,13
6,枯,木古,枯燥 枯萎,9
6,覆,覀復,翻天覆地 覆盖,18
6,瓣,辛瓜辛,花瓣,19
6,瓦,,瓦解,4
6,趴,足八,趴,9
6,濒,氵频,濒临,16
6,瓷,次瓦,陶瓷,10
6,怠,台心,怠慢,9
6,薪,艹新,薪水,16
6,怨,夗心,抱怨 埋怨 恩怨,9
6,怯,忄去,胆怯,8
6,跌,足失,跌,12
6,柬,束八,请柬,9
6,跨,足夸,跨,13
6,恍,忄光,恍然大悟,9
6,跪,足危,跪,13
6,柱,木主,支柱 柱,9
6,碧,珀石,,13
6,恒,忄亘,永恒,9
6,恕,如心,饶恕,9
6,丐,下,乞丐,4
6,匪,匚非,,5
6,丘,斤一,丘陵,5
6,碳,石炭,二氧化碳,14
6,丛,从一,丛,5
6,恩,因心,恩怨,10
6,孔,子乚,孔,4
6,恭,共⺗,恭喜 恭敬,10
6,孕,乃子,怀孕 孕育,5
6,丧,亡,丧失 沮丧,8
6,隧,阝遂,隧道,14
6,磅,石旁,磅,15
6,恰,忄合,恰到好处 恰当 恰巧,9
6,氏,,摄氏度,4
6,焦,隹灬,焦点 焦急,12
6,磋,石差,磋商,14
6,氓,亡民,流氓,5
6,串,口口丨,串,7
6,丸,九丶,丸,3
6,黎,黍,黎明,15
6,隶,彐氺,奴隶,8
6,磕,石盍,磕,14
6,搀,扌免⺀,搀,12
6,焰,火臽,火焰,12
6,搁,扌阁,搁,12
6,搂,扌娄,搂,12
6,卑,白十,自卑 卑鄙,8
6,搅,扌觉,搅拌,12
6,卓,⺊早,卓越,8
6,氢,气又工,,8
6,搏,扌尃,拼搏 脉搏 搏斗,13
6,氧,气羊,二氧化碳 氧气,10
6,雅,牙隹,文雅,12
6,磨,麻石,折磨 琢磨 磨合,16
6,搓,扌差,搓,13
6,乌,丿,乌黑,4
6,雌,此隹,雌雄,14
6,异,巳廾,差异 日新月异 异常 优异 诧异,6
6,搜,扌叟,搜索,12
6,煌,火皇,辉煌,13
6,宅,宀乇,住宅,6
6,悟,忄吾,恍然大悟 领悟 觉悟,10
6,雕,周隹,雕刻 雕塑,16
6,弊,敝廾,弊端 作弊 弊病,14
6,舆,舁车,舆论,14
6,乞,乙,乞丐,3
6,宏,宀厷,宏伟 宏观,7
6,卸,午止卩,装卸,9
6,搭,扌荅,搭配 搭档 搭,12
6,舔,舌忝,舔,12
6,携,扌隽,携带,13
6,舟,,舟,6
6,弥,弓尔,弥漫 弥补,8
6,弦,弓玄,弦,8
6,乳,孚乚,哺乳,8
6,觅,爫见,寻觅,8
6,紊,文糸,有条不紊,7
6,雹,雨包,冰雹,13
6,摊,扌难,摊,13
6,予,丁,给予 赋予 授予,4
6,舰,舟见,舰艇,10
6,舱,舟仓,舱,10
6,圣,又土,神圣,5
6,舶,舟白,船舶,11
6,熄,火息,熄灭,14
6,索,十冖糸,搜索 探索 线索 索取 思索 摸索 索性,10
6,汰,氵太,优胜劣汰 淘汰,7
6,熏,灬,熏陶,14
6,井,二,井,4
6,汹,氵凶,汹涌,7
6,艇,舟廷,舰艇,12
6,甘,卄二,苦尽甘来 心甘情愿,5
6,摧,扌崔,摧残,14
6,归,彐,归纳 归根到底 归还,5
6,沃,氵夭,肥沃,7
6,艘,舟叟,艘,15
6,沐,氵木,沐浴,7
6,甭,不用,甭,9
6,坑,土亢,坑,7
6,沛,氵巿,充沛,7
6,栋,木东,栋,9
6,彰,章彡,表彰,14
6,坛,土云,论坛,7
6,栏,木兰,栏目,9
6,坝,土贝,堤坝,7
6,坟,土文,坟墓,7
6,役,彳殳,战役,7
6,踊,足甬,踊跃,14
6,踌,足寿,,14
6,坡,土皮,坡,8
6,踏,足沓,踏实,15
6,撑,扌掌,支撑,15
6,撒,扌散,撒谎,15
6,畅,申昜,舒畅 畅销 畅通,8
6,患,串心,患者 隐患,11
6,悦,忄兑,喜悦,10
6,魂,云鬼,灵魂,13
6,魄,白鬼,魄力 气魄,14
6,誓,折言,发誓 宣誓,14
6,畏,田一,畏惧,9
6,径,彳又工,途径 田径 直径,8
6,悬,县心,悬崖峭壁 悬挂 悬殊 悬念,11
6,徊,彳回,徘徊,9
6,畔,田半,畔,10
6,株,木朱,株,10
6,畜,玄田,牲畜 畜牧,10
6,魔,麻鬼,魔鬼 魔术,20
6,徒,彳走,徒弟 歹徒,10
6,审,宀申,审判 审查 审美 审理,8
6,悼,忄卓,追悼,11
6,徘,彳非,徘徊,11
6,徙,彳歨,迁徙,11
6,踪,足宗,跟踪 失踪 踪迹,15
6,芒,艹亡,光芒,6
6,垂,士卄,垂直,8
6,垄,龙土,垄断,8
6,宪,宀先,宪法,9
6,宫,宀吕,宫殿,9
6,番,米田,番,12
6,栽,戈木,栽培,10
6,宰,宀辛,宰,10
6,惋,忄宛,惋惜,11
6,宵,宀肖,元宵节,10
6,畴,田寿,范畴,12
6,框,木匡,框架,10
6,惑,或心,迷惑 诱惑 疑惑,12
6,惕,忄易,警惕,11
6,厦,厂夏,大厦,12
6,蹈,足舀,舞蹈,17
6,蹋,足日羽,糟蹋,17
6,桑,叒木,饱经沧桑,10
6,疆,弓土畺,边疆,19
6,惦,忄店,惦记,11
6,惧,忄具,恐惧 畏惧,11
6,惨,忄参,悲惨,11
6,惩,征心,惩罚,12
6,疏,疋㐬,疏远 疏忽 生疏,12
6,亡,亠,死亡 灭亡,3
6,惫,夂思,疲惫,12
6,亦,亠,亦,6
6,惮,忄单,肆无忌惮,11
6,惰,忄左⺼,懒惰,12
6,桨,丬夕木,桨,10
6,亭,亠口冖丁,亭子,9
6,疙,疒乞,疙瘩,7
6,熨,尉火,熨,15
6,惹,若心,惹祸,12
6,虏,虍力,俘虏,8
6,蹦,足崩,蹦,18
6,熬,敖灬,熬夜 熬,14
6,虐,虍彐,虐待,9
6,蹬,足登,蹬,18
6,霍,雨隹,挥霍,16
6,仁,亻二,仁慈,4
6,叛,半反,背叛,9
6,沧,氵仓,饱经沧桑,7
6,仇,亻九,复仇 报仇,4
6,寸,,分寸,3
6,梁,氵刅木,桥梁,11
6,沫,氵末,泡沫,8
6,叠,叒冝,重叠,13
6,沮,氵且,沮丧,8
6,霜,雨相,雪上加霜,17
6,叨,口刀,唠叨,5
6,霞,雨叚,霞,17
6,虫,中,昆虫,6
6,躁,足喿,急躁,20
6,躇,足著,,20
6,仓,人㔾,仓库 仓促,4
6,叭,口八,喇叭,5
6,叮,口丁,叮嘱,5
6,沸,氵弗,沸腾,8
6,仗,亻丈,打仗,5
6,仙,亻山,神仙,5
6,沼,氵召,沼泽,8
6,撤,扌育攵,撤销 撤退,15
6,沾,氵占,沾光,8
6,沿,氵几口,沿海,8
6,叹,口又,叹气 赞叹,5
6,泄,氵世,泄气 泄露,8
6,叼,口刁,叼,5
6,蚀,饣虫,腐蚀,9
6,霸,雨革月,霸道,21
6,泊,氵白,湖泊 停泊,8
6,仪,亻义,仪式 仪器,5
6,泌,氵必,分泌,8
6,御,彳卸,防御,12
6,仰,亻卬,信仰 瞻仰,6
6,祥,礻羊,吉祥 祥和 慈祥,10
6,循,彳盾,循序渐进 循环 遵循,12
6,芦,艹户,,6
6,擅,扌亶,擅长 擅自,16
6,泡,氵包,泡沫 浸泡,8
6,波,氵皮,奔波 波浪 波涛,8
6,擎,敬手,引擎,16
6,泥,氵尼,水泥,8
6,祸,礻呙,惹祸,11
6,泰,氺,泰斗,10
6,垫,执土,垫,9
6,芽,艹牙,萌芽,7
6,齿,止凵人,牙齿,8
6,忌,己心,肆无忌惮 忌讳,7
6,泻,氵写,腹泻,8
6,泽,氵,沼泽,8
6,倘,亻尚,倘若,10
6,苍,艹仓,苍白,7
6,苏,艹办,苏醒,7
6,疤,疒巴,疤,9
6,倦,亻卷,疲倦 厌倦,10
6,疫,疒殳,免疫,9
6,忠,中心,忠实 忠诚,8
6,埋,土里,埋葬 埋伏 埋没 埋怨,10
6,苟,艹句,一丝不苟,8
6,忧,忄尤,无忧无虑 后顾之忧 忧郁,7
6,若,艹右,若干 倘若,8
6,债,亻责,债券,10
6,倾,亻顷,倾听 倾向 倾斜,10
6,症,疒正,症状 癌症,10
6,偏,亻扁,偏见 偏偏 偏僻 偏差,11
6,梢,木肖,梢,11
6,痕,疒艮,痕迹,11
6,愈,俞心,愈,13
6,械,木戒,机械,11
6,躬,身弓,鞠躬,10
6,痪,疒奂,瘫痪,12
6,愚,禺心,愚昧 愚蠢,13
6,痹,疒畀,麻痹,12
6,愣,忄罒方,愣,12
6,棍,木昆,棍棒,12
6,棕,木宗,棕色,12
6,吁,口于,呼吁,6
6,吉,士口,吉祥,6
6,稀,禾希,珍稀,12
6,吊,口巾,吊,6
6,尬,尢介,尴尬,4
6,慈,兹心,慈善 慈祥 仁慈,13
6,吝,文口,吝啬,7
6,吞,天口,吞吞吐吐 狼吞虎咽,7
6,尴,尢监,尴尬,12
6,吟,口今,呻吟,7
6,尸,丿,尸体,3
6,稚,禾隹,幼稚,13
6,伍,亻五,队伍,6
6,爆,火暴,烟花爆竹 爆炸 爆发,19
6,伏,亻犬,起伏 埋伏,6
6,吩,口分,吩咐,7
6,稠,禾周,稠密,13
6,伐,亻戈,步伐 砍伐,6
6,屁,尸比,屁股,7
6,屏,户并,屏幕 屏障,9
6,慨,忄既,慷慨 感慨,12
6,禽,人离,飞禽走兽,12
6,蛮,亦虫,野蛮,12
6,洁,氵吉,清洁 纯洁 廉洁,9
6,屑,尸肖,不屑一顾 不屑 屑,10
6,吼,口孔,吼,7
6,鞠,革匊,鞠躬,17
6,伦,亻仑,天伦之乐,6
6,秃,禾几,秃,7
6,伪,亻为,虚伪 伪造,6
6,稻,禾舀,稻谷,15
6,稿,禾高,稿件,15
6,伯,亻白,伯母,7
6,慷,忄康,慷慨,14
6,呈,口王,呈现,7
6,逊,辶孙,谦逊,9
6,屡,尸娄,屡次,12
6,履,尸復,履行,15
6,伶,亻令,伶俐,7
6,攀,樊手,攀登,19
6,伺,亻司,伺候,7
6,呕,口区,呕吐,7
6,逝,辶折,逝世,10
6,爽,大爻爻,爽快,11
6,津,氵聿,津津有味,9
6,憋,敝心,憋,15
6,秤,禾平,秤,10
6,洪,氵共,洪水,9
6,逢,辶夆,逢,10
6,攒,扌赞,攒,19
6,屿,山与,岛屿,6
6,逮,辶隶,逮捕,11
6,岂,山己,岂有此理,6
6,茂,艹戊,茂盛,8
6,洽,氵合,融洽 洽谈,9
6,呵,口可,呵,8
6,逼,辶畐,逼迫,12
6,茎,艹,茎,8
6,呻,口申,呻吟,8
6,穴,宀八,巢穴,5
6,岔,分山,岔,7
6,岗,山冈,岗位,7
6,韧,韦刃,坚韧,7
6,堂,尚土,天堂,11
6,浊,氵虫,混浊,9
