Mauritius,毛里求斯,モーリシャス,모리셔스,Maurici,Mauritius,Μαυρίκιος,Mauritius,Maurice,Oileán Mhuirís,मॉरिशस,Mauricijus,Mauritius,Mauritius,Mauritius,モーリシャス,모리셔스,Mauritius,Mauritius,Mauritius,Maurícia,Mauritius,Маврикий,Mauricio,Mauricijus,Mauritius,Mauritius,มอริเชียส,Mauritius,Mauritius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mayotte,马约特,マヨット,마요트,Mayotte,Mayotte,Μαγιότ,Mayotte,Mayotte,MayotteName,मैयट,Mayotte,Mayotte,Mayotte,Mayotte,マヨット 島,마요트,Mayotte,Mayotte,Majotta,Mayotte,Mayotte,Майотта,Mayotte,Mayotte,Mayotte,Mayotte,มายอต,Mayotte,Mayotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,墨西哥,メキシコ,멕시코,Mèxic,Mexiko,Μεξικό,Meksiko,Mexique,Meicsiceo,मेक्सिको,Meksiko,Mexikó,Meksiko,Messico,メキシコ,멕시코,Mexico,Mexico,Meksyk,México,Mexic,Мексика,México,Meksiko,Meksiko,Mexico,เม็กซิโก,Meksika,Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia,密克罗尼西亚,ミクロネシア,미크로네시아,Micronèsia,Mikronesien,Μικρονησία,Mikronesia,Micronésie,Micrinéise,माइक्रोनेशिया,Mikronezija,Mikronézia,Mikronesia,Micronesia,ミクロネシア,미크로네시아,Micronesië,Mikronesiaføderasjonen,Mikronezja,Micronésia,Micronezia,Микронезия,Micronesia,Mikronesija,Mikronesia,Mikronesien,ไมโครนีเซีย,Mikronezya,Micronesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,摩尔多瓦,モルドバ,몰도바,Moldàvia,Republik Moldau,Μολδαβία,Moldova,Moldavie,An Mholdóiv,मोल्दोवा,Moldavija,Moldova,Moldova,Moldavia,モルドバ,몰도바,Moldavië,Moldova,Mołdawia,Moldávia,Moldova,Молдова,Moldavia,Moldavija,Moldova,Moldavien,มอลโดวา,Moldova,Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monaco,摩纳哥,モナコ,모나코,Mònaco,Monaco,Μονακό,Monaco,Monaco,Monacó,मोनाको,Monako,Monaco,Monako,Monaco,モナコ,모나코,Monaco,Monaco,Monako,Mónaco,Monaco,Монако,Mónaco,Monako,Monako,Monaco,โมนาโก,Monako,Monaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,蒙古,モンゴル,몽골,Mongòlia,Mongolei,Μογγολία,Mongolia,Mongolie,An Mhongóil,मंगोलिया,Mongolija,Mongólia,Mongolia,Mongolia,モンゴル国,몽골,Mongolië,Mongolia,Mongolia,Mongólia,Mongolia,Монголия,Mongolia,Mongolija,Mongolia,Mongoliet,มองโกเลีย,Moğolistan,Mông Cổ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,黑山,モンテネグロ,몬테네그로,Montenegro,Montenegro,Μαυροβούνιο,Montenegro,Monténégro,Montainéagró,मोंटेनेग्रो,Crna Gora,Montenegró,Montenegro,Montenegro,モンテネグロ,몬테네그로,Montenegro,Montenegro,Czarnogóra,Montenegro,Muntenegru,Черногория,Montenegro,Crna gora,Montenegro,Montenegro,มอนเตเนโกร,Karadağ,Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montserrat,蒙特塞拉特,モンセラット,몬트세랫,Montserrat,Montserrat,Μοντσερράτ,Montserrat,Montserrat,MontserratName,मॉन्ट्सेराट,Montserrat,Montserrat,Montserrat,Montserrat,モントセラト,몬트세랫,Montserrat,Montserrat,Montserrat,Montserrat,Montserrat,Монтсеррат,Montserrat,Montserat,Montserrat,Montserrat,มอนต์เซอร์รัต,Montserrat,Montserrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,摩洛哥,モロッコ,모로코,El Marroc,Marokko,Μαρόκο,Marokko,Maroc,Maracó,मोरक्को,Maroko,Marokkó,Maroko,Marocco,モロッコ,모로코,Marokko,Marokko,Maroko,Marrocos,Maroc,Марокко,Marruecos,Maroko,Moroko,Marocko,โมร็อคโค,Fas,Maroc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,莫桑比克,モザンビーク,모잠비크,Moçambic,Mosambik,Μοζαμβίκη,Mosambik,Mozambique,Mósaimbíc,मोज़ाम्बिक,Mozambik,Mozambik,Mozambik,Mozambico,モザンビーク,모잠비크,Mozambique,Mosambik,Mozambik,Moçambique,Mozambic,Мозамбик,Mozambique,Mozambiku,Msumbiji,Moçambique,โมซัมบิก,Mozambik,Mozambique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Myanmar [Burma],缅甸[缅甸],ミャンマー[ビルマ].,미얀마 [버마],Myanmar [Birmània],Myanmar [Burma],Μιανμάρ [Βιρμανία],Myanmar [Burma],Myanmar [Birmanie],Maenmar [Burma],म्यांमार [बर्मा],Mjanmar [Burma],Mianmar [Burma],Myanmar [Burma],Myanmar [Birmania],ミャンマー[ビルマ],미얀마[버마],Myanmar [Birma],Myanmar [Burma],Myanmar [Birma],Mianmar [Birmânia],Myanmar [Birmania],Мьянма [Бирма],Myanmar [Birmania],Mjanmar [Burma],Myanmar [Burma],Myanmar [Burma],พม่า [พม่า],Myanmar [Burma],Myanmar [Miến Điện],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Namibia,纳米比亚,ナミビア,나미비아,Namíbia,Namibia,Ναμίμπια,Namibia,Namibie,An Namaib,नामीबिया,Namibija,Namíbia,Namibia,Namibia,ナミビア,나미비아,Namibië,Namibia,Namibia,Namíbia,Namibia,Намибия,Namibia,Namibiji,Namibia,Namibia,นามิเบีย,Namibya,Namibia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nauru,瑙鲁,ナウル,나우루,Nauru,Nauru,Ναουρού,Nauru,Nauru,Nárú,नाउरु,Nauru,Nauru,Nauru,Nauru,ナウル,나우루,Nauru,Nauru,Nauru,Nauru,Nauru,Науру,Nauru,Nauru,Nauru,Nauru,นาอูรู,Nauru,Nauru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,尼泊尔,ネパール,네팔,El Nepal,Nepal,Νεπάλ,Nepal,Népal,Neipeal,नेपाल,Nepal,Nepál,Nepal,Nepal,ネパール,네팔어,Nepal,Nepal,Nepal,Nepal,Nepal,Непал,Nepal,Nepal,Nepali,Nepal,เนปาล,Nepal,Nepal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netherlands,荷兰,オランダ,네덜란드,Els Països Baixos,Niederlande,Ολλανδία,Alankomaat,Pays-Bas,An Ísiltír,नीदरलैंड,Nizozemska,Hollandia,Belanda,Paesi Bassi,オランダ,네덜란드,Nederland,Nederland,Holandia,Países Baixos,Olanda,Нидерланды,Países Bajos,Holandija,Uholanzi,Nederländerna,เนเธอร์แลนด์,Hollanda,Hà Lan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Caledonia,新喀里多尼亚,ニューカレドニア,누벨칼레도니,Nova Caledònia,Neukaledonien,Νέα Καληδονία,Uusi-Kaledonia,Nouvelle-Calédonie,An Nua-Chaladóin,न्यू कैलेडोनिया,Nova Kaledonija,Új-Kaledónia,Kaledonia Baru,Nuova Caledonia,ニューカレドニア,누벨칼레도니,Nieuw-Caledonië,Ny-Caledonia,Nowa Kaledonia,Nova Caledónia,Noua Caledonie,Новая Каледония,Nueva Caledonia,Nova Kaledonija,Caledonia Mpya,Nya Kaledonien,นิวแคลิโดเนีย,Yeni Kaledonya,Nouvelle-Calédonie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,新西兰,ニュージーランド,뉴질랜드,Nova Zelanda,Neuseeland,Νέα Ζηλανδία,Uusi-Seelanti,Nouvelle-Zélande,An Nua Shéalainn,न्यूज़ीलैंड,Novi Zeland,Új-Zéland,Selandia Baru,Nuova Zelanda,ニュージーランド,뉴질랜드,Nieuw-Zeeland,New Zealand,Nowa Zelandia,Nova Zelândia,Noua Zeelandă,Новая Зеландия,Nueva Zelanda,Novi Zeland,New Zealandi,Nya Zeeland,นิวซีแลนด์,Yeni Zelanda,New Zealand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,新西兰,Nieu-Seeland,نيوزيلندا,Nova Zelanda,Neuseeland,Νέα Ζηλανδία,Uusi-Seelanti,Nouvelle-Zélande,An Nua Shéalainn,न्यूज़ीलैंड,Novi Zeland,Új-Zéland,Selandia Baru,Nuova Zelanda,ニュージーランド,뉴질랜드,Nieuw-Zeeland,New Zealand,Nowa Zelandia,Nova Zelândia,Noua Zeelandă,Новая Зеландия,Nueva Zelanda,Novi Zeland,New Zealandi,Nya Zeeland,นิวซีแลนด์,Yeni Zelanda,New Zealand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicaragua,尼加拉瓜,ニカラグア,니카라과,Nicaragua,Nicaragua,Νικαράγουα,Nicaragua,Nicaragua,Nicearagua,निकारागुआ,Nikaragva,Nicaragua,Nikaragua,Nicaragua,ニカラグア,니카라과,Nicaragua,Nicaragua,Nikaragua,Nicarágua,Nicaragua,Никарагуа,Nicaragua,Nikaragva,Nikaragua,Nicaragua,นิการากัว,Nikaragua,Nicaragua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,尼日尔,ニジェール,니제르,Níger,Niger,Νίγηρας,Niger,Niger,An Nígir,नाइजर,Niger,Niger,Niger,Niger,ニジェール,니제르,Niger,Niger,Niger,Níger,Niger,Нигер,Níger,Niger,Niger,Niger,ไนเจอร์,Nijer,Niger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,尼日利亚,ナイジェリア,나이지리아,Nigèria,Nigeria,Νιγηρία,Nigeria,Nigéria,An Nigéir,नाइजीरिया,Nigerija,Nigéria,Nigeria,Nigeria,ナイジェリア,나이지리아,Nigeria,Nigeria,Nigeria,Nigéria,Nigeria,Нигерия,Nigeria,Nigerija,Nigeria,Nigeria,ไนจีเรีย,Nijerya,Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niue,纽埃,ニウエ,니우에,Niue,Niue,Νιούε,Niue,Nioué,NiueName,नीयू,Niue,Niue,Niue,Niue,ニウエ,니우에,Niue,Niue,Niue,Niue,Niue,Ниуэ,Niue,Niue,Niue,Niue,นีอูเอ,Niue,Niue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norfolk Island,诺福克岛,ノーフォーク島,노퍽 섬,Illa Norfolk,Norfolkinsel,Νήσος Νόρφολκ,Norfolkinsaari,Île Norfolk,Oileán Norfolk,नॉरफ़ॉक द्वीप,Otok Norfolk,Norfolk-sziget,Pulau Norfolk,Isola Norfolk,ノーフォーク島,노퍽 섬(Norfolk Island),Norfolk,Norfolkøya,Wyspa norfolk,Ilha Norfolk,Insula Norfolk,Остров Норфолк,Isla Norfolk,Ostrvo Norfolk,Kisiwa cha Norfolk,Norfolkön,เกาะนอร์ฟอล์ก,Norfolk Adası,Đảo Norfolk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Korea,朝鲜,北朝鮮,북한,Corea del Nord,Nordkorea,Βόρεια Κορέα,Pohjois-Korea,Corée du Nord,An Chóiré Thuaidh,उत्तर कोरिया,Sjeverna Koreja,Észak-Korea,Korea Utara,Corea del Nord,北朝鮮,북한,Noord-Korea,Nord-Korea,Korea Północna,Coreia do Norte,Coreea de Nord,Северная Корея,Corea del Norte,Severna Koreja,Korea ya Kaskazini,Nordkorea,เกาหลีเหนือ,Kuzey Kore,Bắc Triều Tiên,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Macedonia,北马其顿,北マケドニア,북마케도니아,Macedònia del Nord,Nordmazedonien,Βόρεια Μακεδονία,Pohjois-Makedonia,Macédoine du Nord,An Mhacadóin Thuaidh,उत्तर मैसेडोनिया,Sjeverna Makedonija,Észak-Macedónia,Makedonia Utara,Macedonia del Nord,北マケドニア,북마케도니아,Noord-Macedonië,Nord-Makedonia,Macedonia Północna,Macedônia do Norte,Macedonia de Nord,Северная Македония,Macedonia del Norte,Severna Makedonija,Makedonia ya Kaskazini,Nordmakedonien,มาซิโดเนียเหนือ,Kuzey Makedonya,Bắc Macedonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Mariana Islands,北马里亚纳群岛,北マリアナ諸島,북마리아나 제도,Illes Mariannes Septentrionals,Nördliche Marianen,Βόρειες Μαριάνες Νήσοι,Pohjois-Mariaanit,Îles Mariannes du Nord,Oileáin Mariana Thuaidh,उत्तरी मारियाना द्वीप समूह,Sjeverni Marijanski otoci,Északi-Mariana-szigetek,Kepulauan Mariana Utara,Isole Marianne Settentrionali,北マリアナ諸島,북마리아나 제도,Noordelijke Marianen,Nord-Marianene,Mariany Północne,Ilhas Marianas do Norte,Insulele Mariane de Nord,Северные Марианские острова,Islas Marianas del Norte,Severna Marijanska ostrva,Visiwa vya Mariana ya Kaskazini,Nordmarianerna,หมู่เกาะนอร์เทิร์นมาเรียนา,Kuzey Mariana Adaları,Quần đảo Bắc Mariana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,挪威,ノルウェー,노르웨이,Noruega,Norwegen,Νορβηγία,Norja,Norvège,An Iorua,नॉर्वे,Norveška,Norvégia,Norwegia,Norvegia,ノルウェー,노르웨이,Noorwegen,Norge,Norwegia,Noruega,Norvegia,Норвегия,Noruega,Norveška,Norwei,Norge,นอร์เวย์,Norveç,Na Uy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,阿曼,オマーン,오만,Oman,Oman,Ομάν,Oman,Oman,Óman,ओमान,Oman,Omán,Oman,Oman,オマーン,오만,Oman,Oman,Oman,Omã,Oman,Оман,Omán,Oman,Omani,Oman,โอมาน,Umman,Oman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,巴基斯坦,パキスタン,파키스탄,Pakistan,Pakistan,Πακιστάν,Pakistan,Pakistan,An Phacastáin,पाकिस्तान,Pakistan,Pakisztán,Pakistan,Pakistan,パキスタン,파키스탄,Pakistan,Pakistan,Pakistan,Paquistão,Pakistan,Пакистан,Pakistán,Pakistan,Pakistan,Pakistan,ปากีสถาน,Pakistan,Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palau,帕劳,パラオ,팔라우,Palau,Palau,Παλάου,Palau,Palaos,PalauName,पलाऊ,Palau,Palau,Palau,Palau,パラオ,팔라우,Palau,Palau,Palau,Palau,Palau,Палау,Palau,Palau,Palau,Palau,ปาเลา,Palau,Palau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palestine,巴勒斯坦,パレスチナ,팔레스타인,Palestina,Palästina,Παλαιστίνη,Palestiina,Palestine,An Phalaistín,फ़िलिस्तीन,Palestina,Palesztina,Palestina,Palestina,パレスチナ,팔레스타인,Palestina,Palestina,Palestyna,Palestina,Palestina,Палестина,Palestina,Palestinu,Palestina,Palestina,ปาเลสไตน์,Filistin,Palestine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panama,巴拿马,パナマ,파나마,Panamà,Panama,Παναμάς,Panama,Panama,Panama,पनामा,Panama,Panama,Panama,Panama,パナマ,파나마,Panama,Panama,Panama,Panamá,Panama,Панама,Panamá,Panama,Panama,Panama,ปานามา,Panama,Panama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,巴布亚新几内亚,パプアニューギニア,파푸아뉴기니,Papua Nova Guinea,Papua-Neuguinea,Παπούα Νέα Γουινέα,Papua-Uusi-Guinea,Papouasie-Nouvelle-Guinée,Nua-Ghuine Phapua,पापुआ न्यू गिनी,Papua Nova Gvineja,Pápua Új-Guinea,Papua Nugini,Papua Nuova Guinea,パプアニューギニア,파푸아뉴기니,Papoea-Nieuw-Guinea,Papua Ny-Guinea,Papua-Nowa Gwinea,Papua-Nova Guiné,Papua Noua Guinee,Папуа-Новая Гвинея,Papúa Nueva Guinea,Papua Nova Gvineja,Papua Guinea Mpya,Papua Nya Guinea,ปาปัวนิวกินี,Papua Yeni Gine,Papua New Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paraguay,巴拉圭,パラグアイ,파라과이,Paraguai,Paraguay,Παραγουάη,Paraguay,Paraguay,Paragua,पैराग्वे,Paragvaj,Paraguay,Paraguay,Paraguay,パラグアイ,파라과이,Paraguay,Paraguay,Paragwaj,Paraguai,Paraguay,Парагвай,Paraguay,Paragvaj,Paraguay,Paraguay,ปารากวัย,Paraguay,Paraguay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,秘鲁,ペルー,페루,El Perú,Peru,Περού,Peru,Pérou,Peiriú,पेरू,Peru,Peru,Peru,Perù,ペルー,페루,Peru,Peru,Peru,Peru,Peru,Перу,Perú,Peru,Peru,Peru,เปรู,Peru,Peru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philippines,菲律宾,フィリピン,필리핀,Filipines,Philippinen,Φιλιππίνες,Filippiinit,Philippines,Na hOileáin Fhilipíneacha,फ़िलिपींस,Filipini,Fülöp-szigetek,Filipina,Filippine,フィリピン,필리핀,Filipijnen,Filippinene,Filipiny,Filipinas,Filipine,Филиппины,Filipinas,Filipinima,Philippines,Filippinerna,ฟิลิปปินส์,Filipinler,Philippines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pitcairn Islands,皮特凯恩群岛,ピッケアン諸島,핏케언 제도,Illes Pitcairn,Pitcairninseln,Νήσοι Πίτκαιρν,Pitcairnin saaret,Îles Pitcairn,Oileáin Pitcairn,पिटकेर्न द्वीपसमूह,Pitcairnsko otočje,Pitcairn-szigetek,Kepulauan Pitcairn,Isole Pitcairn,ピトケアン諸島,핏케언 제도(Pitcairn Islands),Pitcairneilanden,Pitcairnøyene,Pitcairn,Ilhas Pitcairn,Insulele Pitcairn,Острова Питкэрн,Islas Pitcairn,Pitkairna ostrva,Visiwa vya Pitcairn,Pitcairnöarna,หมู่เกาะพิตแคร์น,Pitcairn Adaları,Quần đảo Pitcairn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,波兰,ポーランド,폴란드,Polònia,Polen,Πολωνία,Puola,Pologne,An Pholainn,पोलैंड,Poljska,Lengyelország,Polandia,Polonia,ポーランド,폴란드,Polen,Polen,Polska,Polônia,Polonia,Польша,Polonia,Poljska,Polandi,Polen,โปแลนด์,Polonya,Ba Lan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,葡萄牙,ポルトガル,포르투갈,Portugal,Portugal,Πορτογαλία,Portugali,Portugal,An Phortaingéil,पुर्तगाल,Portugal,Portugália,Portugal,Portogallo,ポルトガル,포르투갈,Portugal,Portugal,Portugalia,Portugal,Portugalia,Португалия,Portugal,Portugal,Ureno,Portugal,โปรตุเกส,Portekiz,Bồ Đào Nha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,波多黎各,プエルトリコ,푸에르토리코,Puerto Rico,Puerto Rico,Πουέρτο Ρίκο,Puerto Rico,Porto Rico,Pórtó Ríce,पर्टो रिको,Portoriko,Puerto Rico,Puerto Riko,Portorico,プエルトリコ,푸에르토리코,Puerto Rico,Puerto Rico,Portoryko,Porto Rico,Puerto Rico,Пуэрто-Рико,Puerto Rico,Puerto Riko,Puerto Rico,Puerto Rico,เปอร์โตริโก,Porto Riko,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,卡塔尔,カタール,카타르,Qatar,Katar,Κατάρ,Qatar,Qatar,Catar,कतर,Katar,Katar,Qatar,Qatar,カタール,카타르,Qatar,Qatar,Katar,Catar,Qatar,Катар,Qatar,Katar,Khatari,Qatar,กาตาร์,Katar,Qatar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Republic of the Congo,刚果共和国,コンゴ共和国,콩고 공화국,República del Congo,Republik Kongo,Δημοκρατία του Κονγκό,Kongon tasavalta,République du Congo,Poblacht an Chongó,कांगो गणराज्य,Republika Kongo,Kongói Köztársaság,Republik Kongo,Repubblica del Congo,コンゴ共和国,콩고 공화국,Republiek Congo,Republikken Kongo,Republika Konga,República do Congo,Republica Congo,Республика Конго,República del Congo,Republika Kongo,Jamhuri ya Kongo,Republiken Kongo,สาธารณรัฐคองโก,Kongo Cumhuriyeti,Cộng hòa Congo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Réunion,Réunion公司,レオン,레위니옹,Reunió,Réunion,Ρεϋνιόν,Réunion,Réunion,Réunion,रियूनियन,Réunion,Réunion,Réunion,Riunione,レユニオン,레위니옹,Réunion,Réunion,Reunion,Reunião,Réunion,Реюньон,Reunión,Réunion,Réunion,Réunion,เรอูนียง,Réunion (Birleşme),Réunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romania,罗马尼亚,ルーマニア,루마니아,Romania,Rumänien,Ρουμανία,Romania,Roumanie,An Rómáin,रोमानिया,Rumunjska,Románia,Rumania,Romania,ルーマニア,루마니아,Roemenië,Romania,Rumunia,Romênia,România,Румыния,Rumania,Rumunija,Romania,Rumänien,โรมาเนีย,Romanya,Romania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Russia,俄罗斯联邦,ロシア,러시아,Rússia,Russland,Ρωσία,Venäjä,Russie,An Rúis,रूस,Rusija,Oroszország,Rusia,Russia,ロシア,러시아,Rusland,Russland,Rosja,Rússia,Rusia,Россия,Rusia,Rusija,Urusi,Ryssland,รัสเซีย,Rusya,Nga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rwanda,卢旺达,ルワンダ,르완다,Rwanda,Ruanda,Ρουάντα,Ruanda,Rwanda,Ruanda,रवांडा,Ruanda,Ruanda,Rwanda,Ruanda,ルワンダ,르완다,Rwanda,Rwanda,Rwanda,Ruanda,Ruanda,Руанда,Ruanda,Ruanda,Rwanda,Rwanda,รวันดา,Ruanda,Rwanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
